본분교,국공사립,학위과정유형,주야간,전공계열,전공_소분류_코드,전공_세분류_코드,학교유형,학교소재지역,성별,연령,취업여부
1,3,3,1,6,183,3103,2,11,2,23,1
1,3,3,1,6,183,3106,2,11,1,27,1
1,3,3,1,6,183,3114,2,11,2,25,1
1,3,3,1,6,183,3103,2,11,2,24,1
1,3,3,1,6,183,3105,2,15,1,27,1
1,3,3,1,6,183,3103,2,15,2,23,1
1,3,3,1,6,183,3103,2,15,1,26,1
1,3,3,1,6,183,3103,2,14,2,23,1
1,3,3,1,6,183,3103,2,2,2,23,1
1,3,3,1,6,183,3105,2,6,2,27,1
1,3,3,1,6,183,3105,2,13,2,23,1
1,3,3,1,6,183,3103,2,13,1,26,1
1,3,3,1,6,183,3105,2,12,2,24,1
1,3,3,1,6,184,3133,2,1,1,24,0
1,3,3,1,6,184,3127,2,8,1,25,0
3,3,3,1,6,184,3129,2,4,1,26,1
3,3,3,1,6,184,3131,2,4,1,26,0
1,3,3,1,6,184,3127,2,4,1,26,1
1,1,3,1,6,184,3127,2,11,1,27,1
1,1,3,1,6,184,3129,2,10,1,24,1
1,3,3,1,6,184,3122,2,15,1,23,0
1,3,3,1,6,184,3122,2,3,2,25,0
1,1,3,1,6,184,3119,2,2,1,28,1
1,1,3,1,6,184,3119,2,2,2,27,1
1,3,3,1,6,184,3121,2,6,1,25,0
1,1,3,1,7,185,3137,2,1,2,26,0
1,1,3,1,7,185,3137,2,8,2,25,1
3,3,3,1,7,185,3137,2,8,1,26,1
1,3,3,1,7,185,3142,2,8,2,24,1
1,4,3,1,7,185,3138,2,5,1,28,0
1,3,3,1,7,185,3137,2,4,1,27,1
1,3,3,1,7,185,3144,2,11,2,23,1
1,3,3,1,7,185,3136,2,11,1,28,1
1,3,3,1,7,185,3138,2,15,1,26,1
1,3,3,1,7,185,3141,2,15,2,25,0
1,1,3,1,7,185,3137,2,2,2,24,1
1,3,3,1,7,185,3139,2,2,2,24,1
1,2,3,1,7,186,3147,2,1,1,27,1
1,2,3,1,7,186,3147,2,1,2,26,1
1,3,3,1,7,186,3147,2,1,2,24,1
1,3,3,1,7,186,3147,2,1,2,27,0
1,3,3,1,7,186,3149,2,1,2,26,0
1,3,3,1,7,186,3154,2,8,2,25,1
1,3,3,1,7,186,3151,2,8,1,29,1
1,3,3,1,7,186,3151,2,8,1,28,1
3,3,3,1,7,186,3147,2,11,1,28,1
3,3,3,1,7,186,3147,2,11,2,24,0
1,3,3,1,7,186,3147,2,14,1,27,1
1,3,3,1,7,186,3147,2,14,2,27,1
1,3,3,1,7,186,3147,2,2,1,26,1
1,3,3,1,7,186,3152,2,2,2,24,0
1,3,3,1,7,186,3147,2,2,2,24,0
1,3,3,1,7,186,3147,2,2,2,24,1
1,3,3,1,7,186,3147,2,6,2,23,1
1,3,3,1,7,186,3147,2,6,2,23,1
1,1,3,1,7,186,3145,2,12,1,26,0
1,3,3,1,7,186,3153,2,12,2,27,0
1,4,3,1,7,187,3156,2,1,2,24,1
1,3,3,1,7,187,3157,2,1,2,26,0
1,3,3,1,7,187,3169,2,1,2,26,1
1,3,3,1,7,187,3165,2,1,2,25,1
1,3,3,1,7,187,3162,2,1,1,26,1
1,3,3,1,7,187,3162,2,1,2,25,1
2,3,3,1,7,187,3158,2,9,1,30,1
1,3,3,1,7,187,3161,2,8,2,25,0
1,3,3,1,7,187,3164,2,8,2,24,1
1,3,3,1,7,187,3173,2,8,2,25,1
1,3,3,1,7,187,3157,2,8,2,24,1
3,3,3,1,7,187,3157,2,5,1,26,0
1,3,3,1,7,187,3172,2,4,2,23,1
2,3,3,1,7,187,3170,2,10,2,25,0
1,3,3,1,7,187,3155,2,14,2,23,1
1,3,3,1,7,187,3157,2,14,2,25,1
1,3,3,1,7,187,3157,2,2,2,24,0
1,3,3,1,7,187,3157,2,6,2,25,1
1,3,3,1,7,188,3191,2,8,2,25,0
1,3,3,1,7,188,3185,2,5,2,26,1
1,3,3,1,7,188,3190,2,14,2,24,0
1,1,3,1,7,188,3184,2,3,1,27,1
1,1,3,1,7,188,3184,2,3,2,26,1
1,3,3,1,7,188,3178,2,2,2,24,1
1,3,3,1,7,188,3178,2,2,2,25,1
1,3,3,1,7,189,3194,2,1,2,25,1
1,3,3,1,7,189,3228,2,8,2,25,1
1,3,3,1,7,189,3211,2,8,1,26,1
1,3,3,1,7,189,3201,2,8,1,26,0
1,3,3,1,7,189,3204,2,8,1,25,1
1,1,3,1,7,189,3217,2,8,1,28,0
1,3,3,1,7,189,3232,2,4,2,23,0
1,3,3,1,7,189,3252,2,4,2,25,1
3,3,3,1,7,189,3246,2,17,1,28,0
1,3,3,1,7,189,3198,2,11,1,25,1
1,3,3,1,7,189,3212,2,11,1,25,1
1,3,3,1,7,189,3251,2,14,1,27,0
1,1,3,1,7,189,3218,2,2,2,24,1
1,3,3,1,7,189,3226,2,7,2,23,1
1,3,3,1,7,189,3230,2,7,2,24,0
1,3,3,1,7,189,3231,2,6,2,24,1
1,3,3,1,7,189,3227,2,12,2,24,1
1,4,3,1,7,190,3261,2,1,1,28,1
1,1,3,1,7,190,3258,2,1,2,26,1
1,3,3,1,7,190,3260,2,1,2,25,0
1,3,3,1,7,190,3259,2,1,2,26,1
1,1,3,1,7,190,3256,2,1,2,26,1
1,3,3,1,7,190,3257,2,8,2,25,0
3,3,3,1,7,191,3286,2,1,2,26,1
3,3,3,1,7,191,3284,2,8,1,26,1
3,3,3,1,7,191,3287,2,8,1,27,0
3,3,3,1,7,191,3287,2,8,2,26,1
1,1,3,1,7,191,3273,2,11,2,24,0
3,3,3,1,7,191,3278,2,11,1,27,1
3,3,3,1,7,191,3278,2,11,2,24,1
3,3,3,1,7,191,3289,2,11,2,25,1
1,3,3,1,7,191,3276,2,2,2,26,0
1,3,3,1,7,191,3270,2,6,2,25,1
1,1,3,1,7,191,3271,2,13,1,27,0
1,3,3,1,7,192,3292,2,1,1,29,1
1,3,3,1,7,192,3292,2,1,1,28,1
1,3,3,1,7,192,3295,2,1,2,27,1
1,3,3,1,7,192,3295,2,1,2,24,1
1,3,3,1,7,192,3314,2,1,1,32,1
1,3,3,1,7,192,3314,2,1,2,27,1
1,3,3,1,7,192,3325,2,1,2,25,1
1,3,3,1,7,192,3300,2,1,2,24,0
1,4,3,1,7,192,3312,2,5,1,26,1
3,3,3,1,7,192,3328,2,11,2,25,1
1,3,3,1,7,192,3304,2,11,1,25,0
1,3,3,1,7,192,3331,2,11,2,24,0
1,3,3,1,7,192,3336,2,10,2,24,1
1,3,3,1,7,192,3296,2,14,2,26,1
1,1,3,1,7,192,3307,2,2,2,25,0
1,3,3,1,7,192,3326,2,2,2,24,1
3,3,3,1,7,192,3294,2,2,2,23,0
1,3,3,1,7,193,3340,2,1,1,26,1
1,3,3,1,7,193,3344,2,1,2,25,1
1,3,3,1,7,193,3339,2,6,2,25,0
1,1,3,1,7,194,3397,2,1,1,27,0
1,3,3,1,7,194,3387,2,1,1,26,1
1,3,3,1,7,194,3380,2,9,1,26,0
1,3,3,1,7,194,3372,2,9,1,24,0
1,3,3,1,7,194,3372,2,8,1,26,1
1,3,3,1,7,194,3373,2,8,1,26,1
1,3,3,1,7,194,3366,2,8,2,24,1
3,3,3,1,7,194,3364,2,8,1,26,0
1,3,3,1,7,194,3363,2,5,1,26,0
1,3,3,1,7,194,3378,2,4,1,27,1
1,3,3,1,7,194,3369,2,11,2,24,0
3,3,3,1,7,194,3389,2,11,1,26,0
1,3,3,1,7,194,3362,2,10,2,29,1
1,3,3,2,7,194,3405,2,14,2,23,1
1,1,3,1,7,194,3364,2,2,1,27,1
1,3,3,1,7,194,3384,2,2,1,25,1
1,3,3,1,7,194,3375,2,6,2,24,1
1,3,3,1,7,194,3362,2,13,2,24,1
1,3,3,1,7,194,3393,2,12,1,28,1
1,3,3,1,7,194,3408,2,16,2,28,1
1,3,3,1,7,195,3422,2,1,2,26,1
1,3,3,1,7,195,3421,2,1,1,27,1
1,3,3,1,7,195,3421,2,1,2,26,1
1,1,3,1,7,195,3414,2,9,1,26,1
1,3,3,1,7,195,3419,2,8,2,25,1
1,3,3,1,7,195,3420,2,8,2,25,0
1,3,3,1,7,195,3431,2,8,2,23,1
1,3,3,1,7,195,3430,2,4,2,24,1
1,1,3,1,7,195,3418,2,10,2,23,0
1,3,3,1,7,195,3422,2,14,1,26,0
1,3,3,1,7,195,3424,2,14,2,23,0
1,1,3,1,7,195,3414,2,2,2,26,0
1,3,3,1,7,195,3414,2,2,1,31,0
1,3,3,1,7,195,3413,2,12,1,27,0
1,3,3,1,7,196,3443,2,1,2,25,1
1,3,3,1,7,196,3439,2,1,2,24,0
1,3,3,1,7,196,3438,2,1,1,27,1
1,1,3,1,7,196,3434,2,4,2,25,1
1,3,3,1,7,197,3447,2,1,2,29,1
1,3,3,1,7,197,3445,2,1,2,24,0
1,3,3,1,7,197,3448,2,1,2,24,1
3,3,3,1,7,197,3454,2,8,1,26,1
1,3,3,1,7,197,3444,2,4,2,24,0
1,3,3,1,7,198,3460,2,1,2,26,0
1,3,3,1,7,198,3465,2,1,2,24,0
1,3,3,1,7,198,3476,2,1,2,27,0
1,3,3,1,7,198,3460,2,1,2,27,1
3,3,3,1,7,198,3480,2,8,2,28,1
1,3,3,1,7,198,3482,2,4,2,25,1
1,3,3,1,7,198,3464,2,10,2,28,1
1,3,3,1,7,198,3462,2,2,2,24,0
1,3,3,1,7,198,3465,2,2,2,25,0
1,3,3,1,7,198,3484,2,2,2,24,1
3,3,3,1,7,199,3489,2,8,2,24,0
1,1,3,1,7,199,3486,2,10,2,39,1
1,3,3,1,7,199,3486,2,15,1,26,0
1,1,3,1,7,199,3488,2,3,2,25,0
1,3,3,1,7,199,3487,2,2,2,24,0
1,3,3,1,7,199,3486,2,6,2,24,0
1,4,3,1,7,200,3490,2,1,2,24,0
1,4,3,1,7,200,3490,2,1,2,24,1
1,3,3,1,7,200,3490,2,1,2,24,0
1,3,3,1,7,200,3490,2,1,2,24,1
1,3,3,1,7,200,3490,2,8,2,23,1
1,1,3,1,7,200,3495,2,3,1,25,1
1,1,3,1,7,200,3493,2,2,1,27,0
1,3,3,1,7,201,3500,2,1,2,26,0
1,3,3,1,7,201,3504,2,1,2,25,0
1,1,3,1,7,201,3496,2,4,1,26,1
1,3,3,1,7,201,3500,2,4,1,26,0
1,3,3,1,7,201,3496,2,14,2,24,1
1,3,3,1,7,201,3497,2,7,2,25,0
1,3,3,1,7,202,3511,2,1,1,30,0
1,3,3,1,7,202,3510,2,1,2,26,0
1,3,3,1,7,202,3511,2,8,1,29,1
1,3,3,1,7,202,3517,2,4,1,26,1
1,3,3,1,7,202,3516,2,11,2,23,0
1,3,3,1,7,202,3510,2,14,1,27,1
1,3,3,1,7,203,3519,2,1,2,25,0
1,3,3,1,7,203,3518,2,1,2,25,1
1,3,3,1,7,203,3525,2,8,2,29,1
1,3,3,1,7,203,3526,2,8,2,26,0
1,3,3,1,7,203,3518,2,8,2,25,1
1,3,3,1,7,204,3532,2,9,1,29,0
1,3,3,1,7,204,3527,2,8,1,30,0
1,3,3,1,7,204,3535,2,11,1,26,0
3,3,3,1,7,204,3530,2,11,2,25,0
1,3,3,1,7,204,3542,2,11,1,29,0
1,3,3,1,7,204,3532,2,11,2,23,1
1,3,3,1,7,204,3541,2,15,2,23,0
1,3,3,2,1,0,3,1,1,1,25,1
1,3,3,1,1,0,4,1,1,1,27,1
1,3,3,1,1,0,4,1,1,2,22,1
1,3,3,2,1,0,3,1,1,2,22,0
1,3,3,1,1,0,2,1,8,1,24,0
1,3,3,1,1,0,1,1,8,1,26,0
1,3,3,1,1,0,2,1,8,1,24,1
1,3,3,1,1,0,2,1,8,1,23,1
1,3,5,2,1,0,7,1,10,1,26,1
1,3,3,1,1,0,8,1,10,1,25,1
1,3,3,1,1,0,8,1,10,2,22,0
1,3,3,1,1,0,0,1,16,2,21,1
1,3,3,1,1,1,15,1,1,2,24,1
1,3,3,1,1,1,16,1,8,2,23,0
1,3,3,1,1,1,10,1,16,2,24,1
1,3,3,1,1,2,21,1,1,2,22,0
1,3,3,1,1,2,24,1,8,1,25,1
1,3,5,2,1,2,23,1,8,2,25,0
1,3,3,1,1,2,28,1,8,1,25,1
1,3,3,1,1,2,21,1,8,1,22,0
1,3,5,2,1,2,29,1,8,2,57,1
1,3,2,2,1,4,32,1,1,2,26,0
1,3,3,1,1,4,32,1,1,2,23,1
1,3,3,1,1,4,32,1,1,2,22,0
1,3,3,1,1,4,32,1,8,1,29,1
1,3,3,1,1,4,36,1,8,2,28,1
1,3,3,1,1,4,38,1,8,1,22,0
1,3,3,1,1,4,38,1,8,2,23,0
1,3,3,1,1,5,40,1,11,2,26,1
1,3,2,2,1,5,40,1,11,2,28,1
1,3,3,1,1,5,39,1,2,2,22,0
1,3,3,1,1,6,41,1,1,2,22,1
1,3,5,2,1,6,43,1,8,2,24,1
1,3,5,2,1,6,43,1,8,2,23,1
1,3,5,2,1,6,43,1,8,2,24,1
1,3,3,1,1,6,42,1,8,1,22,0
1,3,3,1,1,6,42,1,8,2,21,1
1,3,3,1,1,6,44,1,15,2,24,1
1,3,3,1,1,7,46,1,1,1,25,1
1,3,3,1,1,7,48,1,8,2,22,0
1,3,3,1,1,7,47,1,10,1,26,1
1,3,3,2,1,7,45,1,14,1,61,0
1,3,3,1,1,8,50,1,8,2,21,0
1,2,3,1,1,8,50,1,13,2,22,1
1,3,3,1,1,8,55,1,12,1,24,0
1,3,3,1,1,8,55,1,12,2,23,1
1,3,3,1,2,9,90,1,1,1,24,1
1,3,3,1,2,9,57,1,1,2,22,0
1,3,3,2,2,9,64,1,1,1,26,1
1,3,3,1,2,9,74,1,1,1,26,0
1,3,3,1,2,9,75,1,8,2,21,0
1,3,3,1,2,9,89,1,8,2,22,0
1,3,5,2,2,9,67,1,8,1,55,1
1,3,3,1,2,9,84,1,8,2,22,0
1,3,3,2,2,9,108,1,8,1,25,0
1,3,3,1,2,9,66,1,8,2,22,1
1,3,3,1,2,9,76,1,8,2,22,1
1,3,3,1,2,9,66,1,8,1,24,1
1,3,3,1,2,9,86,1,11,1,25,1
1,3,3,1,2,9,86,1,11,2,22,1
1,3,3,1,2,9,83,1,14,1,24,1
1,3,2,2,2,9,94,1,3,2,52,0
1,3,3,1,2,9,64,1,2,1,61,0
1,3,3,1,2,9,114,1,2,1,23,0
1,3,3,1,2,9,103,1,6,2,22,1
1,3,5,2,2,9,105,1,12,2,24,0
1,3,2,1,2,10,128,1,8,2,21,0
1,3,3,1,2,10,142,1,8,2,23,0
1,3,3,1,2,10,125,1,8,2,22,1
1,3,3,1,2,10,125,1,8,2,22,0
1,3,3,1,2,10,129,1,8,2,21,1
1,3,3,1,2,10,132,1,4,2,21,0
1,3,3,1,2,10,136,1,14,2,22,0
1,3,3,1,2,10,141,1,2,2,22,1
1,3,3,1,2,10,148,1,2,1,27,1
1,3,3,1,2,10,128,1,12,1,24,1
1,3,3,1,2,11,157,1,1,2,22,0
1,3,3,1,2,11,159,1,1,1,21,1
1,3,3,1,2,11,157,1,9,1,23,0
1,3,3,1,2,11,157,1,8,2,22,1
1,3,3,1,2,11,157,1,8,2,22,1
1,3,3,1,2,11,159,1,8,2,22,1
1,3,3,1,2,11,157,1,8,2,22,1
1,3,3,1,2,11,157,1,8,1,24,1
1,3,3,1,2,11,169,1,8,1,25,1
1,3,3,1,2,11,163,1,8,1,28,0
1,3,3,1,2,11,165,1,8,2,22,0
1,3,3,1,2,11,157,1,5,2,22,0
1,3,3,1,2,11,157,1,5,2,21,1
1,3,5,2,2,11,159,1,5,2,24,1
1,3,3,1,2,11,157,1,15,2,22,1
1,3,3,1,2,11,158,1,14,2,22,1
1,3,3,1,2,12,181,1,1,2,22,1
1,3,3,1,2,12,172,1,1,2,23,1
1,3,3,1,2,12,172,1,1,2,22,1
1,3,2,2,2,12,180,1,8,1,40,1
1,3,3,1,2,13,186,1,1,1,24,1
1,3,3,1,2,13,186,1,1,2,64,0
1,3,3,1,2,13,185,1,8,1,24,0
1,3,2,2,2,14,189,1,1,2,44,1
1,3,3,1,2,14,189,1,1,2,47,1
1,3,2,2,2,14,213,1,8,1,33,0
1,3,3,1,2,14,214,1,8,2,23,0
1,3,3,1,2,14,192,1,8,2,22,0
1,3,3,1,2,14,189,1,5,2,23,1
1,3,3,1,2,14,189,1,4,1,28,1
1,3,3,1,2,14,209,1,4,1,21,1
1,3,2,2,2,14,189,1,4,2,50,1
1,3,3,1,2,14,198,1,11,2,23,1
1,3,3,1,2,14,198,1,11,2,22,1
1,3,3,2,2,14,225,1,14,2,60,1
1,3,3,1,2,14,225,1,14,2,35,1
1,3,3,1,2,14,225,1,14,2,56,0
1,3,3,1,2,14,189,1,14,2,43,1
1,3,2,2,2,14,189,1,14,2,35,1
1,3,3,1,2,14,188,1,14,2,57,1
1,3,3,2,2,14,189,1,14,1,31,1
1,3,3,1,2,14,189,1,3,1,26,0
1,3,3,1,2,14,189,1,3,2,22,0
1,3,3,2,2,14,197,1,3,2,59,1
1,3,2,2,2,14,189,1,3,1,24,1
1,3,3,1,2,14,189,1,2,2,47,0
1,3,3,2,2,14,189,1,6,1,62,1
1,3,3,2,2,14,196,1,13,2,53,1
1,3,3,1,2,14,204,1,13,2,57,1
1,3,3,2,2,14,223,1,13,2,50,1
1,3,3,1,2,14,189,1,13,2,23,1
1,3,3,1,2,14,189,1,16,2,22,0
1,3,2,2,2,14,189,1,16,2,57,1
1,3,2,2,2,15,236,1,8,2,59,0
1,3,3,1,2,15,234,1,8,2,22,1
1,3,5,2,2,15,235,1,5,2,23,1
1,3,3,1,2,16,240,1,8,2,22,0
1,3,3,1,2,16,237,1,8,2,24,0
1,3,3,1,2,16,239,1,2,1,25,1
1,3,3,1,2,17,251,1,8,2,21,1
1,3,3,1,2,17,264,1,8,1,25,1
1,3,3,1,2,17,246,1,4,2,21,0
1,2,3,1,2,17,254,1,11,1,22,0
1,3,3,1,2,17,251,1,11,2,23,0
1,3,3,2,2,17,253,1,10,2,44,1
1,3,3,2,2,17,257,1,15,2,61,1
1,3,3,1,2,17,251,1,15,2,21,0
1,2,3,1,2,17,255,1,14,1,24,0
1,3,3,1,2,17,268,1,14,1,24,0
1,3,3,1,2,17,251,1,14,2,23,1
1,3,3,1,2,17,264,1,3,2,22,0
1,2,3,1,3,19,282,1,9,2,22,1
1,3,3,1,3,19,278,1,9,2,23,1
1,3,3,1,3,19,278,1,9,2,23,1
1,3,5,2,3,19,284,1,8,2,29,0
1,3,3,1,3,19,278,1,8,2,22,1
1,3,5,1,3,19,283,1,8,2,23,1
1,3,3,1,3,19,278,1,8,2,23,1
1,3,5,2,3,19,279,1,8,2,25,0
1,3,3,2,3,19,287,1,8,2,23,1
1,3,3,1,3,19,276,1,8,2,24,0
1,3,3,1,3,19,278,1,8,2,24,1
1,3,3,1,3,19,278,1,10,2,23,1
1,3,3,1,3,19,278,1,15,2,22,1
1,3,3,1,3,19,278,1,2,2,23,0
1,3,5,2,3,19,279,1,7,2,26,1
1,3,5,2,3,19,279,1,6,2,25,1
1,3,3,1,3,19,278,1,6,2,22,1
1,2,3,1,3,19,278,1,13,1,30,1
1,3,3,1,3,19,278,1,12,2,36,1
1,3,5,2,4,21,300,1,8,2,23,1
1,3,3,1,4,21,296,1,8,1,24,1
1,3,3,1,4,21,299,1,8,1,23,0
1,3,3,2,4,21,295,1,12,1,49,1
1,3,3,1,4,22,312,1,1,1,24,1
1,3,5,2,4,22,304,1,8,1,25,1
1,3,3,1,4,22,302,1,8,1,25,1
1,3,5,2,4,22,306,1,8,2,23,1
1,3,3,1,4,22,308,1,4,1,25,1
1,3,3,1,4,22,302,1,2,1,23,0
1,3,2,2,4,22,302,1,12,2,50,1
1,3,3,1,4,22,307,1,16,2,22,1
1,3,5,1,4,23,330,1,8,1,26,0
1,3,3,1,4,23,327,1,8,1,25,1
1,3,3,1,4,23,325,1,11,2,21,1
1,3,2,2,4,23,324,1,14,1,47,1
1,5,3,1,4,23,328,1,12,1,25,1
1,3,3,1,4,24,337,1,13,1,22,0
1,3,3,1,4,25,342,1,1,2,22,0
1,3,5,2,4,25,341,1,1,2,25,1
1,2,3,1,4,25,351,1,9,1,48,1
1,3,2,2,4,25,342,1,8,1,44,1
1,3,3,1,4,25,342,1,10,1,25,0
1,3,3,1,4,25,339,1,3,1,24,1
1,3,3,1,4,26,356,1,14,1,22,0
1,3,5,2,4,26,358,1,14,1,28,1
1,3,2,1,4,27,360,1,5,1,25,1
1,3,3,1,4,27,367,1,5,1,24,1
1,3,3,1,4,27,367,1,5,2,22,1
1,3,3,1,4,27,365,1,15,1,24,0
1,3,3,1,4,27,365,1,15,1,24,1
1,2,3,1,4,28,370,1,15,1,31,1
1,3,3,1,4,28,372,1,15,1,26,0
1,3,3,1,4,28,373,1,15,1,26,1
1,3,3,1,4,28,371,1,12,1,25,1
1,3,3,1,4,29,381,1,1,1,24,1
1,3,3,1,4,29,382,1,8,2,22,1
1,3,3,1,4,29,410,1,8,1,25,1
1,3,3,1,4,29,410,1,8,1,23,1
1,3,3,1,4,29,411,1,8,1,25,1
1,3,3,2,4,29,380,1,5,1,24,1
1,3,3,1,4,29,405,1,4,1,23,1
1,3,3,1,4,29,405,1,4,1,23,1
1,3,3,1,4,29,401,1,4,1,22,1
1,3,3,1,4,29,378,1,15,1,26,1
1,3,1,2,4,29,403,1,15,1,22,1
1,3,3,1,4,29,380,1,15,1,24,0
1,3,3,1,4,29,406,1,15,1,26,1
1,3,3,1,4,29,404,1,15,1,25,1
1,3,3,2,4,29,394,1,14,1,28,1
1,3,3,1,4,29,394,1,14,1,24,1
1,3,3,2,4,29,394,1,14,1,28,1
1,3,3,2,4,29,394,1,14,1,24,1
1,3,3,1,4,29,377,1,3,1,24,1
1,3,3,1,4,29,377,1,3,1,22,1
1,3,2,2,4,29,387,1,3,1,25,1
1,3,3,1,4,29,377,1,2,1,25,0
1,3,3,1,4,29,380,1,6,1,24,1
1,3,3,1,4,29,388,1,12,1,22,1
1,3,3,2,4,30,414,1,5,1,24,1
1,3,3,1,4,30,414,1,5,1,25,1
1,3,3,2,4,30,414,1,5,1,23,1
1,3,3,1,4,30,414,1,5,1,24,1
1,3,3,1,4,30,415,1,11,1,25,1
1,3,3,1,4,30,415,1,11,1,24,1
1,3,3,1,4,30,415,1,14,1,24,1
1,3,3,1,4,30,415,1,13,1,25,1
1,3,3,1,4,30,415,1,13,1,25,0
1,3,3,1,4,31,421,1,9,1,27,1
1,3,5,2,4,31,431,1,8,1,25,0
1,3,3,1,4,31,421,1,8,1,25,0
1,3,3,1,4,31,421,1,8,1,24,1
1,3,3,1,4,31,421,1,8,1,24,1
1,3,3,1,4,31,419,1,11,1,21,0
1,3,3,1,4,31,421,1,14,1,24,1
1,3,3,1,4,31,428,1,14,1,24,1
1,3,3,1,4,31,419,1,2,1,23,1
1,3,3,1,4,31,419,1,2,1,24,1
1,3,3,1,4,32,434,1,1,1,25,0
1,3,5,2,4,32,434,1,1,1,30,0
1,3,3,1,4,32,438,1,8,1,25,1
1,3,3,1,4,32,438,1,8,1,26,1
1,3,5,2,4,32,442,1,8,1,26,1
1,3,3,1,4,32,434,1,8,1,24,1
1,3,3,1,4,32,435,1,8,1,24,1
1,3,3,2,4,32,435,1,8,1,23,0
1,3,3,1,4,32,435,1,8,1,24,0
1,3,3,1,4,32,437,1,5,1,24,0
1,3,2,2,4,32,437,1,5,1,27,1
1,2,3,1,4,32,435,1,15,1,24,1
1,3,3,1,4,32,434,1,15,1,27,0
1,3,3,2,4,32,434,1,15,1,29,1
1,3,3,1,4,32,445,1,14,1,25,1
1,3,3,1,4,32,446,1,7,1,27,0
1,3,3,1,4,33,456,1,1,2,22,1
1,3,3,1,4,33,457,1,8,1,27,1
1,3,3,1,4,33,462,1,8,1,24,0
1,3,3,1,4,33,462,1,8,1,27,0
1,3,3,1,4,33,465,1,8,2,21,0
1,3,3,1,4,33,453,1,8,1,25,1
1,3,3,1,4,33,453,1,8,1,24,1
1,3,3,1,4,33,452,1,10,1,26,1
1,3,3,1,4,33,468,1,15,1,26,1
1,3,3,1,4,33,468,1,15,1,24,1
1,3,3,1,4,33,451,1,3,1,24,1
1,3,3,1,4,33,454,1,3,1,24,1
1,3,3,1,4,33,454,1,3,1,24,0
1,3,3,1,4,33,469,1,3,1,24,1
1,3,3,1,4,33,454,1,2,1,23,0
1,3,2,2,4,34,470,1,8,1,25,1
1,3,3,1,4,34,470,1,8,1,26,1
1,3,3,1,4,34,473,1,14,1,24,1
1,3,3,1,4,34,473,1,14,1,24,1
1,3,3,1,4,35,475,1,8,2,25,1
1,3,3,1,4,35,475,1,15,2,24,1
1,3,3,1,4,35,478,1,3,1,24,1
1,3,3,1,4,35,475,1,6,1,24,0
1,3,3,1,4,35,475,1,6,1,38,1
1,3,3,1,4,37,487,1,10,1,25,0
1,3,5,2,4,37,489,1,2,1,24,0
1,3,3,1,4,38,490,1,8,1,24,1
1,3,3,1,4,38,490,1,8,1,24,1
1,3,2,2,4,38,491,1,2,1,22,1
1,3,3,1,4,38,491,1,2,1,24,1
1,3,3,1,4,39,509,1,8,1,24,1
1,3,3,1,4,39,494,1,4,1,25,1
1,3,3,1,4,39,516,1,15,1,24,1
1,3,5,2,4,40,530,1,1,2,28,1
1,3,3,2,4,40,519,1,1,1,28,1
1,3,3,1,4,40,519,1,8,1,25,0
1,3,3,1,4,40,519,1,8,1,26,0
1,3,3,1,4,40,519,1,8,1,25,1
1,3,5,1,4,40,525,1,8,1,26,1
1,3,5,1,4,40,525,1,8,2,26,1
1,3,3,1,4,40,532,1,8,1,28,1
1,3,3,1,4,40,533,1,8,1,25,1
1,3,3,1,4,40,519,1,8,1,26,1
1,3,5,2,4,40,524,1,8,2,24,0
1,3,3,1,4,40,523,1,8,1,24,1
1,3,3,1,4,40,519,1,8,1,27,1
1,3,3,1,4,40,531,1,8,1,26,1
1,3,3,1,4,40,539,1,8,1,27,1
1,3,3,1,4,40,518,1,8,1,26,0
1,3,3,1,4,40,522,1,8,1,26,1
1,3,3,1,4,40,522,1,8,2,22,1
1,3,3,1,4,40,529,1,4,2,22,1
1,3,3,1,4,41,572,1,1,2,23,1
1,3,3,1,4,41,549,1,8,1,24,1
1,3,3,1,4,41,566,1,8,1,22,0
1,3,3,1,4,41,549,1,8,1,25,1
1,3,3,1,4,41,549,1,8,2,22,0
1,3,3,1,4,41,549,1,8,1,24,1
1,3,3,1,4,41,549,1,8,1,25,1
1,3,3,1,4,41,583,1,8,1,25,0
1,3,3,1,4,41,554,1,5,2,22,0
1,3,3,1,4,41,556,1,4,2,22,0
1,2,3,1,4,41,541,1,11,2,24,1
1,3,3,1,4,41,544,1,3,1,24,1
1,3,3,1,4,41,553,1,3,1,25,1
1,3,3,1,4,41,553,1,3,1,25,1
1,3,5,2,4,41,568,1,3,1,25,1
1,3,3,1,4,41,545,1,13,2,21,0
1,3,5,2,4,41,567,1,12,1,25,1
1,3,3,1,4,42,587,1,9,2,25,1
1,3,3,1,4,42,586,1,8,1,24,0
1,3,3,1,4,42,589,1,13,1,27,1
1,3,3,1,4,43,592,1,1,1,24,1
1,3,3,1,4,43,594,1,3,1,24,1
1,3,3,1,4,43,594,1,3,1,24,1
1,3,3,1,4,43,594,1,3,2,22,1
1,3,3,1,4,43,590,1,2,1,23,1
1,3,3,1,4,43,595,1,13,1,28,1
1,3,3,1,4,43,595,1,13,1,25,1
1,3,3,1,4,44,597,1,1,1,26,1
1,3,3,1,4,44,604,1,15,1,24,1
1,3,3,1,4,44,601,1,13,1,24,1
1,3,3,1,4,44,597,1,16,1,22,1
1,3,3,1,4,45,619,1,8,1,24,1
1,3,3,1,4,45,611,1,5,2,23,1
