연도,본분교,국공사립,학위과정유형,주야간,전공계열,전공_소분류_코드,전공_세분류_코드,학교유형,학교소재지역,성별,연령,취업여부
2018,3,3,3,1,1,89,1824,2,2,1,26,1
2018,1,3,3,1,1,90,1833,2,1,2,26,1
2018,3,3,3,1,1,90,1834,2,1,2,27,0
2018,1,3,3,1,1,90,1834,2,1,2,28,1
2018,1,3,3,1,1,90,1836,2,1,2,25,0
2018,1,3,3,1,1,90,1835,2,1,1,30,1
2018,2,3,3,1,1,90,1836,2,9,2,27,0
2018,1,3,3,1,1,90,1835,2,8,2,25,1
2018,1,3,3,1,1,90,1836,2,8,2,26,0
2018,1,3,3,1,1,90,1834,2,8,1,26,0
2018,1,1,3,1,1,90,1838,2,8,1,27,1
2018,1,3,3,1,1,90,1838,2,11,1,25,1
2018,1,1,3,1,1,90,1834,2,3,2,27,1
2018,1,3,3,1,1,90,1836,2,3,1,26,1
2018,1,3,3,2,1,90,1833,2,2,2,29,0
2018,1,3,3,1,1,90,1859,2,6,2,23,0
2018,1,4,3,1,1,91,1864,2,1,2,25,0
2018,1,3,3,1,1,91,1864,2,1,1,27,0
2018,1,3,3,1,1,91,1865,2,1,2,26,0
2018,1,3,3,1,1,91,1866,2,1,2,26,1
2018,1,3,3,1,1,91,1864,2,8,1,29,1
2018,3,3,3,1,1,91,1867,2,11,2,26,1
2018,1,1,3,1,1,91,1864,2,15,1,27,0
2018,1,3,3,1,1,91,1868,2,3,2,26,1
2018,1,3,3,1,1,94,1901,2,1,2,26,1
2018,1,3,3,1,1,94,1903,2,1,2,27,0
2018,1,3,3,1,1,94,1901,2,1,2,26,0
2018,1,3,3,1,1,94,1910,2,1,1,30,1
2018,3,3,3,1,1,94,1904,2,11,2,26,1
2018,1,3,3,1,1,94,1901,2,14,2,26,0
2018,1,1,3,1,1,94,1901,2,3,1,28,1
2018,1,1,3,1,1,94,1901,2,6,2,26,1
2018,1,3,3,1,1,98,1963,2,1,2,26,1
2018,1,3,3,1,1,98,1953,2,8,2,25,1
2018,2,3,3,1,1,98,1950,2,8,1,24,0
2018,1,3,3,1,1,98,1955,2,11,1,27,0
2018,1,3,3,1,1,98,1949,2,11,2,25,1
2018,1,3,3,1,1,98,1955,2,10,2,24,0
2018,1,3,3,1,1,98,1946,2,2,2,24,0
2018,1,1,3,1,1,98,1945,2,12,2,25,1
2018,1,3,3,1,1,98,1977,2,12,1,24,0
2018,1,2,3,1,1,100,2005,2,1,1,27,0
2018,1,3,3,1,1,100,2023,2,1,1,27,0
2018,3,3,3,1,1,100,2008,2,1,1,27,1
2018,1,3,3,1,1,100,2009,2,1,1,29,1
2018,1,3,3,1,1,100,2008,2,1,2,27,0
2018,1,3,3,1,1,100,2008,2,1,1,29,1
2018,1,3,3,1,1,100,2012,2,1,1,28,1
2018,1,3,3,1,1,100,2005,2,8,1,29,0
2018,1,3,3,1,1,100,2011,2,4,1,27,0
2018,1,3,3,1,1,100,2014,2,4,1,28,1
2018,1,1,3,1,1,100,2008,2,14,1,27,0
2018,1,1,3,1,1,100,2008,2,3,2,25,1
2018,1,3,3,1,1,100,2011,2,6,2,26,0
2018,1,1,3,1,1,100,2008,2,12,1,26,0
2018,1,4,3,1,1,101,2041,2,1,2,26,1
2018,1,3,3,1,1,101,2035,2,1,1,27,1
2018,1,3,3,1,1,101,2028,2,1,2,24,1
2018,1,3,3,1,1,101,2036,2,1,1,30,1
2018,1,3,3,1,1,101,2026,2,1,1,27,1
2018,1,3,3,1,1,101,2035,2,8,2,38,0
2018,1,3,3,1,1,101,2036,2,8,1,28,1
2018,1,3,3,1,1,101,2035,2,8,1,42,0
2018,1,3,3,1,1,101,2037,2,8,1,29,0
2018,1,3,3,1,1,101,2035,2,4,1,29,0
2018,1,3,3,1,1,101,2035,2,4,2,24,0
2018,1,3,3,1,1,101,2052,2,14,2,53,0
2018,1,3,3,1,1,101,2047,2,2,1,27,1
2018,1,3,3,1,1,102,2066,2,1,2,25,1
2018,1,3,3,1,1,102,2084,2,1,2,25,1
2018,1,1,3,1,1,102,2076,2,9,2,28,1
2018,1,3,3,1,1,102,2076,2,9,1,28,1
2018,1,3,3,1,1,102,2080,2,8,1,27,0
2018,1,1,3,1,1,102,2074,2,2,2,25,1
2018,1,3,3,1,1,103,2109,2,1,2,30,0
2018,1,1,3,1,1,103,2110,2,15,1,27,0
2018,1,1,3,1,1,103,2110,2,2,1,26,0
2018,1,3,3,1,1,103,2111,2,7,2,26,1
2018,1,2,3,1,2,105,2139,2,1,1,26,1
2018,1,3,3,1,2,105,2138,2,1,1,27,1
2018,3,3,3,2,2,105,2138,2,1,2,27,1
2018,1,3,3,1,2,105,2139,2,1,2,25,1
2018,1,3,3,1,2,105,2138,2,1,1,28,1
2018,1,3,3,1,2,105,2138,2,1,1,28,1
2018,1,3,3,1,2,105,2140,2,1,1,27,1
2018,1,3,3,1,2,105,2140,2,1,1,29,0
2018,1,3,3,1,2,105,2136,2,1,1,24,1
2018,1,3,3,1,2,105,2275,2,1,2,27,1
2018,1,3,3,1,2,105,2139,2,1,2,26,1
2018,1,3,1,1,2,105,2150,2,1,1,45,0
2018,1,3,3,1,2,105,2138,2,1,1,28,1
2018,1,3,3,1,2,105,2291,2,1,1,28,1
2018,1,3,1,2,2,105,2138,2,9,1,29,1
2018,1,3,3,1,2,105,2140,2,8,2,27,1
2018,1,3,3,2,2,105,2266,2,8,1,27,1
2018,1,3,3,2,2,105,2266,2,8,1,25,0
2018,1,3,3,1,2,105,2138,2,8,1,28,1
2018,1,3,3,1,2,105,2138,2,8,1,29,1
2018,1,3,3,1,2,105,2138,2,5,1,26,0
2018,1,3,3,1,2,105,2138,2,4,1,25,0
2018,1,3,3,1,2,105,2144,2,4,1,27,1
2018,3,3,3,1,2,105,2301,2,17,1,27,0
2018,3,3,3,1,2,105,2152,2,11,2,25,1
2018,1,3,2,2,2,105,2178,2,11,2,24,1
2018,1,3,3,1,2,105,2167,2,10,1,26,1
2018,1,1,3,1,2,105,2136,2,15,1,26,1
2018,1,1,3,1,2,105,2157,2,15,2,23,0
2018,1,1,3,1,2,105,2246,2,15,2,26,0
2018,1,1,3,1,2,105,2138,2,14,1,26,1
2018,2,3,3,1,2,105,2219,2,14,1,31,1
2018,1,3,3,1,2,105,2133,2,14,2,27,0
2018,1,3,3,1,2,105,2138,2,14,2,26,1
2018,1,3,3,1,2,105,2132,2,14,1,27,1
2018,1,3,3,2,2,105,2140,2,3,2,26,0
2018,1,1,3,1,2,105,2142,2,2,2,23,1
2018,1,3,3,1,2,105,2142,2,2,2,24,1
2018,1,3,3,1,2,105,2136,2,2,2,25,1
2018,1,3,3,1,2,105,2138,2,2,1,27,0
2018,1,3,3,1,2,105,2136,2,2,2,24,1
2018,1,3,3,1,2,105,2189,2,13,2,24,1
2018,1,3,3,1,2,105,2154,2,12,2,46,1
2018,1,3,3,1,2,105,2177,2,12,1,27,1
2018,1,1,3,1,2,105,2141,2,16,1,26,0
2018,1,4,3,1,2,106,2308,2,1,1,30,1
2018,1,4,3,1,2,106,2322,2,1,2,28,1
2018,1,3,3,1,2,106,2307,2,1,1,24,1
2018,3,3,3,1,2,106,2307,2,1,1,27,1
2018,1,3,3,1,2,106,2307,2,1,1,29,1
2018,1,3,3,1,2,106,2309,2,1,1,26,0
2018,1,3,3,1,2,106,2307,2,1,1,26,1
2018,1,3,3,1,2,106,2309,2,1,2,27,1
2018,1,3,3,1,2,106,2307,2,9,1,27,1
2018,1,3,3,1,2,106,2308,2,8,1,25,0
2018,3,3,3,1,2,106,2308,2,8,1,26,0
2018,1,4,3,1,2,106,2307,2,5,1,26,1
2018,2,3,3,1,2,106,2307,2,17,1,28,0
2018,3,3,3,1,2,106,2315,2,11,1,26,1
2018,1,1,3,1,2,106,2307,2,10,1,26,1
2018,1,1,3,1,2,106,2312,2,10,1,26,1
2018,2,3,3,1,2,106,2309,2,10,2,26,1
2018,2,3,3,1,2,106,2327,2,10,1,27,1
2018,1,3,3,1,2,106,2317,2,15,1,27,0
2018,1,3,3,2,2,106,2306,2,3,1,26,1
2018,1,1,3,1,2,106,2307,2,13,2,23,0
2018,1,1,3,1,2,106,2320,2,12,1,27,1
2018,1,3,3,1,2,106,2307,2,12,2,25,0
2018,1,3,3,1,2,107,2336,2,1,2,28,1
2018,1,3,3,1,2,107,2330,2,8,2,24,1
2018,1,3,3,1,2,107,2333,2,2,1,30,0
2018,1,3,3,1,2,107,2351,2,6,2,23,0
2018,1,3,3,1,2,108,2368,2,1,1,27,1
2018,1,3,3,1,2,108,2376,2,9,2,24,0
2018,1,3,3,1,2,108,2362,2,8,2,23,1
2018,1,3,3,1,2,108,2373,2,8,2,25,1
2018,1,3,3,1,2,108,2366,2,11,1,25,1
2018,1,3,3,1,2,108,2362,2,11,1,26,1
2018,1,3,3,1,2,108,2362,2,10,1,26,1
2018,1,3,3,1,2,108,2361,2,12,1,26,0
2018,1,3,3,1,2,109,2411,2,1,1,29,1
2018,1,3,3,1,2,109,2393,2,1,2,28,1
2018,1,3,3,1,2,109,2412,2,1,1,30,1
2018,1,1,3,1,2,109,2392,2,9,2,24,1
2018,1,3,3,1,2,109,2419,2,8,1,27,0
2018,1,3,3,1,2,109,2424,2,5,2,26,1
2018,1,1,1,2,2,109,2405,2,4,2,28,1
2018,1,3,3,1,2,109,2427,2,11,2,24,1
2018,1,1,3,1,2,109,2392,2,15,1,30,1
2018,1,3,3,1,2,109,2393,2,3,1,26,1
2018,1,3,3,1,2,109,2392,2,2,1,27,1
2018,1,3,3,1,2,109,2415,2,6,1,25,1
2018,1,3,3,1,2,109,2383,2,12,2,25,0
2018,1,3,3,1,2,110,2457,2,1,2,26,0
2018,1,3,3,1,2,110,2438,2,1,1,31,0
2018,1,3,3,1,2,110,2438,2,8,1,25,0
2018,1,4,3,1,2,110,2441,2,5,1,29,0
2018,1,3,3,1,2,110,2455,2,5,1,27,1
2018,1,3,3,1,2,110,2444,2,4,2,24,1
2018,1,3,3,1,2,110,2444,2,10,1,27,1
2018,1,3,3,1,2,110,2466,2,15,1,25,1
2018,1,3,3,1,2,110,2438,2,14,1,26,1
2018,1,3,3,1,2,110,2434,2,2,1,25,0
2018,1,3,3,1,2,110,2483,2,2,1,27,1
2018,1,3,3,1,2,112,2503,2,1,2,25,1
2018,1,3,3,1,2,112,2513,2,1,1,24,1
2018,1,3,3,1,2,112,2505,2,8,1,26,0
2018,1,3,3,1,2,112,2503,2,8,2,26,1
2018,1,3,3,1,2,112,2503,2,8,1,28,1
2018,1,3,3,1,2,112,2503,2,8,2,27,0
2018,1,3,3,1,2,112,2537,2,8,2,24,1
2018,1,3,3,1,2,112,2497,2,4,1,27,0
2018,1,3,3,1,2,112,2503,2,11,2,24,1
2018,1,3,3,1,2,112,2505,2,10,1,26,1
2018,1,3,3,1,2,112,2533,2,10,1,26,1
2018,1,1,3,1,2,112,2503,2,15,2,25,0
2018,1,3,3,1,2,112,2499,2,14,2,24,1
2018,1,1,3,1,2,112,2503,2,2,1,31,0
2018,1,3,3,1,2,112,2503,2,6,2,24,1
2018,1,3,3,1,2,113,2556,2,1,2,24,1
2018,1,3,3,1,2,113,2546,2,1,2,24,0
2018,1,3,3,1,2,113,2546,2,1,2,26,1
2018,1,3,1,2,2,113,2556,2,1,2,44,1
2018,3,1,3,1,2,113,2575,2,9,2,24,1
2018,1,3,3,1,2,113,2548,2,8,2,25,0
2018,1,3,3,1,2,113,2546,2,8,1,26,1
2018,1,4,3,1,2,113,2546,2,5,1,26,1
2018,1,4,3,1,2,113,2546,2,5,2,25,1
2018,1,3,3,1,2,113,2553,2,4,2,24,0
2018,1,1,3,1,2,113,2546,2,10,2,23,1
2018,2,3,3,1,2,113,2587,2,10,2,28,0
2018,1,3,3,1,2,113,2546,2,10,2,23,0
2018,1,3,3,1,2,113,2547,2,10,1,27,1
2018,1,3,3,1,2,113,2571,2,14,2,25,1
2018,1,3,3,1,2,113,2540,2,14,2,25,1
2018,1,3,3,2,2,113,2550,2,14,1,27,1
2018,1,3,3,1,2,113,2545,2,14,1,29,1
2018,1,3,3,1,2,113,2556,2,14,2,24,0
2018,1,3,3,1,2,113,2603,2,14,2,25,1
2018,1,3,3,1,2,113,2548,2,2,1,28,0
2018,1,3,3,1,2,113,2548,2,2,2,27,1
2018,1,3,3,1,2,113,2566,2,6,1,28,1
2018,1,3,3,1,2,113,2546,2,13,1,27,1
2018,1,2,3,1,2,114,2609,2,1,2,25,1
2018,1,3,3,1,2,114,2621,2,1,1,29,1
2018,1,3,3,1,2,114,2613,2,1,1,28,0
2018,2,3,3,1,2,114,2610,2,9,1,27,1
2018,1,3,3,1,2,114,2612,2,8,1,28,1
2018,1,3,3,1,2,114,2612,2,8,2,27,1
2018,1,3,3,1,2,114,2627,2,8,2,25,1
2018,1,3,3,1,2,114,2620,2,11,2,25,1
2018,1,3,3,1,2,114,2610,2,2,1,26,1
2018,1,3,3,1,2,114,2622,2,2,2,25,0
2018,1,3,3,1,2,117,2654,2,1,2,26,0
2018,1,3,3,1,2,117,2670,2,1,1,27,1
2018,3,3,3,1,2,117,2669,2,1,1,28,1
2018,1,3,3,1,2,117,2656,2,1,2,27,1
2018,1,3,3,1,2,117,2665,2,8,2,26,1
2018,1,3,3,1,2,117,2681,2,8,1,27,1
2018,1,3,3,1,2,117,2663,2,8,2,25,1
2018,1,1,3,1,2,117,2660,2,4,2,25,1
2018,2,3,3,1,2,117,2656,2,10,2,26,1
2018,1,3,3,1,2,117,2697,2,10,2,24,1
2018,1,3,3,1,2,117,2668,2,14,2,24,1
2018,1,3,3,1,2,117,2660,2,14,1,28,1
2018,1,3,3,1,2,117,2698,2,2,2,28,1
2018,1,3,3,1,2,117,2686,2,12,1,26,1
2018,1,3,3,1,2,117,2686,2,12,2,28,0
2018,3,3,3,1,2,118,2701,2,1,1,28,1
2018,3,3,3,1,2,118,2701,2,1,2,25,0
2018,1,3,3,1,2,118,2702,2,1,2,28,1
2018,1,3,3,1,2,118,2701,2,1,2,26,1
2018,1,3,3,1,2,118,2701,2,1,2,25,1
2018,1,3,3,1,2,118,2701,2,1,2,27,0
2018,1,1,3,1,2,118,2701,2,4,1,28,1
2018,1,2,3,1,2,119,2734,2,1,2,25,0
2018,1,3,3,1,2,119,2774,2,1,1,26,1
2018,1,3,3,1,2,119,2774,2,1,1,28,0
2018,1,3,3,1,2,119,2734,2,1,1,32,1
2018,1,1,3,1,2,119,2734,2,9,2,25,1
2018,1,3,3,1,2,119,2735,2,8,1,26,1
2018,3,3,3,2,2,119,2775,2,11,2,24,1
2018,1,3,3,1,2,119,2758,2,11,2,24,1
2018,1,3,3,1,2,119,2718,2,11,2,25,1
2018,1,1,3,1,2,119,2734,2,15,1,26,1
2018,1,1,3,1,2,119,2730,2,2,1,24,1
2018,1,3,3,1,2,119,2736,2,7,2,23,0
2018,1,3,3,1,2,119,2742,2,6,2,27,1
2018,1,1,3,1,2,119,2734,2,16,1,27,1
2018,1,3,3,1,3,122,2814,2,1,2,25,1
2018,1,3,3,1,3,122,2814,2,1,2,25,1
2018,1,3,3,1,3,122,2814,2,8,2,24,1
2018,1,3,3,1,3,122,2814,2,4,2,23,1
2018,1,3,3,1,3,122,2814,2,11,2,23,0
2018,1,3,1,2,3,122,2813,2,11,2,46,1
2018,1,3,3,1,3,122,2814,2,15,2,23,1
2018,1,3,3,1,3,122,2814,2,2,2,24,1
2018,1,3,3,1,3,122,2815,2,6,2,23,1
2018,1,3,3,1,3,122,2814,2,13,2,24,1
2018,1,3,3,1,3,123,2825,2,11,1,26,1
2018,1,3,3,1,3,123,2827,2,11,2,24,1
2018,1,1,3,1,3,123,2834,2,10,2,24,1
2018,1,1,3,1,3,123,2825,2,15,1,28,1
2018,1,3,3,1,3,123,2823,2,15,2,23,1
2018,1,3,3,1,3,123,2819,2,14,2,24,1
2018,1,3,3,1,3,123,2823,2,14,2,24,1
2018,1,3,3,1,3,123,2825,2,6,2,25,1
2018,1,3,3,1,3,123,2818,2,6,2,23,1
2018,1,3,3,1,3,123,2819,2,13,2,23,0
2018,1,4,3,1,3,125,2863,2,1,1,27,1
2018,1,3,3,1,3,125,2867,2,1,2,25,0
2018,1,3,3,1,3,125,2867,2,1,2,24,0
2018,1,3,3,1,3,125,2867,2,1,2,26,1
2018,1,3,3,1,3,125,2863,2,9,1,26,0
2018,1,3,3,1,3,125,2863,2,4,2,23,0
2018,1,1,3,1,3,125,2863,2,11,1,26,0
2018,1,1,3,1,3,125,2867,2,15,2,23,0
2018,1,1,3,1,3,125,2867,2,6,1,29,0
2018,1,3,3,1,3,125,2867,2,13,1,35,1
2018,1,1,3,1,3,125,2867,2,12,1,26,1
2018,1,3,3,1,3,125,2870,2,12,2,24,1
2018,1,3,3,1,3,125,2870,2,12,2,24,0
2018,1,4,3,1,3,127,2882,2,1,1,30,1
2018,1,3,3,1,3,127,2884,2,4,2,24,0
2018,1,1,3,1,3,127,2884,2,11,1,26,1
2018,1,1,3,1,3,127,2887,2,11,1,25,0
2018,1,4,3,1,3,129,2912,2,1,2,26,0
2018,1,4,3,1,3,129,2916,2,1,1,26,0
2018,1,4,3,1,3,129,2919,2,1,2,23,0
2018,1,3,3,1,3,129,2916,2,1,1,25,0
2018,1,3,3,1,3,129,2916,2,1,1,27,1
2018,1,3,3,1,3,129,2916,2,1,1,29,1
2018,1,3,3,1,3,129,2916,2,1,2,26,1
2018,1,4,3,1,3,129,2916,2,5,2,24,0
2018,1,1,3,1,3,129,2916,2,11,1,26,0
2018,1,1,3,1,3,129,2921,2,11,1,27,0
2018,1,1,3,1,3,129,2912,2,10,1,27,1
2018,1,3,3,1,3,129,2909,2,15,1,26,1
2018,1,1,3,1,3,129,2923,2,3,2,23,1
2018,1,1,3,1,3,129,2912,2,2,2,23,1
2018,1,3,3,1,3,129,2917,2,6,1,25,1
2018,1,1,3,1,3,129,2911,2,13,1,25,1
2018,1,3,3,1,3,129,2916,2,12,1,25,1
2018,1,3,3,1,3,130,2937,2,8,2,25,1
2018,1,1,3,1,3,130,2937,2,4,2,24,1
2018,1,1,3,1,3,130,2936,2,15,2,27,0
2018,1,3,3,1,3,130,2936,2,15,2,24,0
2018,1,3,3,1,4,131,2942,2,1,1,27,0
2018,1,1,3,1,4,131,2944,2,9,1,26,1
2018,1,3,3,1,4,131,2942,2,9,1,27,1
2018,1,3,3,1,4,131,2942,2,8,1,25,1
2018,1,3,3,1,4,131,2944,2,5,1,26,1
2018,1,3,3,1,4,131,2944,2,5,2,24,1
2018,1,1,3,1,4,131,2942,2,4,1,24,1
2018,1,1,3,1,4,131,2942,2,4,1,24,1
2018,1,1,3,1,4,131,2945,2,4,1,26,1
2018,1,3,3,1,4,131,2944,2,11,1,28,1
2018,1,3,3,1,4,131,2942,2,11,1,26,1
2018,1,3,3,1,4,131,2942,2,10,2,24,1
2018,1,1,3,1,4,131,2942,2,15,1,25,1
2018,1,3,3,1,4,131,2949,2,15,1,27,1
2018,1,1,3,1,4,131,2944,2,14,1,27,0
2018,1,3,3,1,4,131,2942,2,14,2,23,1
2018,1,3,3,1,4,131,2945,2,2,1,26,1
2018,1,4,3,1,4,132,3002,2,1,1,33,1
2018,1,3,3,1,4,132,2974,2,1,1,32,1
2018,1,3,3,1,4,132,2976,2,1,1,27,0
2018,1,3,3,1,4,132,2976,2,1,2,26,1
2018,1,3,3,1,4,132,2984,2,1,2,25,1
2018,1,3,3,1,4,132,2978,2,1,2,26,0
2018,1,3,3,1,4,132,3011,2,1,1,28,1
2018,1,3,3,1,4,132,2976,2,9,1,26,1
2018,1,3,3,1,4,132,2974,2,8,1,27,0
2018,1,3,3,1,4,132,2986,2,8,2,26,1
2018,1,3,3,1,4,132,2974,2,8,1,28,1
2018,1,3,3,1,4,132,2976,2,5,1,28,0
2018,1,1,3,1,4,132,3004,2,4,2,27,1
2018,1,3,3,1,4,132,2978,2,4,1,26,1
2018,1,1,3,1,4,132,2981,2,11,1,27,1
2018,1,3,3,1,4,132,2974,2,11,1,26,1
2018,1,3,3,1,4,132,2976,2,11,1,26,1
2018,1,1,3,1,4,132,2974,2,10,1,27,1
2018,1,3,3,1,4,132,2985,2,14,2,27,1
2018,1,1,3,1,4,132,2995,2,3,2,26,1
2018,1,1,3,1,4,132,2975,2,6,1,26,1
2018,1,3,3,1,4,132,2974,2,6,1,26,1
2018,1,1,3,1,4,132,2975,2,13,1,26,1
2018,1,1,3,1,4,132,3010,2,12,2,24,0
2018,1,1,3,1,4,132,2976,2,16,2,25,0
2018,1,2,3,1,4,134,3031,2,1,1,28,1
2018,1,3,3,1,4,134,3062,2,1,1,27,1
2018,1,3,3,1,4,134,3027,2,1,1,28,0
2018,1,1,3,1,4,134,3031,2,9,1,26,1
2018,1,3,3,1,4,134,3035,2,8,1,25,0
2018,1,3,3,1,4,134,3035,2,8,1,26,0
2018,1,1,3,1,4,134,3027,2,4,1,28,1
2018,1,3,3,1,4,134,3053,2,4,1,26,0
2018,1,3,3,1,4,134,3041,2,4,1,27,1
2018,1,3,3,1,4,134,3025,2,4,1,27,1
2018,1,1,3,1,4,134,3032,2,10,2,24,1
2018,1,1,3,1,4,134,3037,2,10,1,28,1
2018,1,1,3,1,4,134,3031,2,14,1,26,1
2018,1,3,3,1,4,134,3033,2,3,1,27,1
2018,1,1,3,1,4,134,3031,2,2,2,25,0
2018,1,3,3,1,4,134,3031,2,2,1,26,1
2018,1,3,3,1,4,134,3031,2,2,1,26,1
2018,1,3,3,1,4,134,3048,2,7,2,24,1
2018,1,1,3,1,4,134,3031,2,6,1,28,1
2018,1,1,3,1,4,134,3031,2,6,1,26,0
2018,1,1,3,1,4,134,3031,2,13,1,26,0
2018,1,1,3,1,4,134,3031,2,12,1,28,1
2018,1,3,3,1,4,134,3035,2,12,1,28,1
2018,2,3,3,1,4,138,3129,2,8,2,25,1
2018,1,3,3,1,4,138,3111,2,5,1,32,1
2018,1,1,3,1,4,138,3108,2,2,1,27,1
2018,1,1,3,1,4,138,3120,2,2,1,28,1
2018,1,1,3,1,4,138,3123,2,2,1,26,1
2018,1,1,3,1,4,138,3124,2,13,1,26,1
2018,3,1,3,1,4,138,3114,2,13,1,26,0
2018,3,1,3,1,4,138,3118,2,13,1,25,1
2018,1,4,3,1,4,139,3195,2,1,1,24,0
2018,1,1,3,1,4,139,3188,2,1,1,26,1
2018,1,3,3,1,4,139,3131,2,1,1,26,1
2018,1,3,3,1,4,139,3132,2,1,1,26,0
2018,1,3,3,1,4,139,3132,2,1,1,26,1
2018,1,3,3,1,4,139,3132,2,1,1,25,1
2018,1,3,3,2,4,139,3150,2,1,2,26,0
2018,1,3,3,1,4,139,3132,2,1,1,25,0
2018,1,3,3,1,4,139,3143,2,1,1,26,1
2018,1,3,3,1,4,139,3131,2,8,1,27,1
2018,1,3,3,1,4,139,3131,2,8,1,26,1
2018,1,3,3,1,4,139,3131,2,8,2,24,1
2018,1,3,3,1,4,139,3131,2,8,2,23,1
2018,2,3,3,1,4,139,3131,2,8,1,26,1
2018,1,3,3,1,4,139,3131,2,8,1,26,1
2018,1,3,3,1,4,139,3131,2,5,1,25,0
2018,1,1,1,2,4,139,3183,2,11,1,25,0
2018,1,3,3,1,4,139,3132,2,11,1,27,1
2018,1,3,3,1,4,139,3132,2,11,1,28,0
2018,1,1,3,1,4,139,3132,2,15,1,27,1
2018,1,1,3,1,4,139,3132,2,15,1,27,1
2018,1,1,3,1,4,139,3132,2,15,1,26,1
2018,1,3,3,1,4,139,3141,2,15,1,26,1
2018,1,1,3,1,4,139,3131,2,14,1,27,1
2018,1,1,3,1,4,139,3134,2,14,1,28,1
2018,1,1,3,1,4,139,3150,2,14,1,25,1
2018,1,1,3,1,4,139,3150,2,14,1,26,1
2018,1,1,3,1,4,139,3150,2,2,1,27,1
2018,1,1,3,1,4,139,3132,2,2,1,26,0
2018,1,1,3,1,4,139,3132,2,2,1,26,0
2018,1,3,3,1,4,139,3131,2,2,1,28,0
2018,1,3,3,1,4,139,3131,2,2,1,26,0
2018,1,3,3,1,4,139,3131,2,2,2,24,1
2018,1,3,3,1,4,139,3131,2,6,1,26,0
2018,1,3,3,1,4,139,3134,2,6,1,26,1
2018,1,3,3,1,4,139,3150,2,6,2,23,1
2018,3,1,3,1,4,139,3135,2,13,1,26,0
2018,1,1,3,1,4,139,3201,2,12,1,26,1
2018,1,1,3,1,4,139,3133,2,16,1,28,1
2018,1,4,3,1,4,142,3229,2,1,1,24,1
2018,1,4,3,1,4,142,3229,2,1,1,23,0
2018,1,4,3,1,4,142,3229,2,1,1,29,0
2018,1,3,3,1,4,142,3221,2,1,1,26,1
2018,3,1,3,1,4,142,3221,2,9,1,27,1
2018,1,1,3,1,4,142,3221,2,8,1,27,1
2018,1,3,3,2,4,142,3227,2,8,1,27,0
2018,1,1,3,1,4,142,3221,2,4,1,25,1
2018,1,1,3,1,4,142,3221,2,4,1,28,1
2018,2,3,3,1,4,142,3224,2,17,1,28,0
2018,1,1,3,1,4,142,3223,2,11,1,25,0
2018,1,3,3,1,4,142,3221,2,10,1,30,1
2018,1,3,3,1,4,142,3221,2,14,1,28,1
2018,1,3,3,1,4,142,3223,2,14,1,26,1
2018,1,1,3,1,4,142,3221,2,2,1,24,0
2018,1,3,3,1,4,142,3221,2,2,1,26,1
2018,1,3,3,1,4,142,3221,2,6,1,28,0
2018,1,3,3,1,4,142,3221,2,6,1,25,1
2018,1,1,3,1,4,142,3221,2,13,1,28,1
2018,1,3,3,1,4,143,3237,2,1,1,25,0
2018,1,3,3,1,4,143,3242,2,1,1,26,0
2018,1,3,3,1,4,143,3244,2,1,1,28,1
2018,1,3,3,1,4,143,3248,2,1,1,27,1
2018,1,3,3,1,4,143,3242,2,1,2,24,1
2018,1,3,3,1,4,143,3247,2,1,1,24,0
2018,1,3,3,1,4,143,3266,2,1,1,28,1
2018,1,3,3,1,4,143,3266,2,1,1,28,1
2018,1,3,3,1,4,143,3266,2,1,1,28,1
2018,1,3,3,1,4,143,3277,2,1,1,27,1
2018,1,3,3,1,4,143,3242,2,9,1,26,1
2018,1,3,3,1,4,143,3242,2,9,1,26,1
2018,1,3,3,2,4,143,3242,2,8,1,27,0
2018,1,3,3,2,4,143,3275,2,8,1,25,1
2018,1,3,3,1,4,143,3244,2,8,1,27,1
2018,1,6,3,1,4,143,3278,2,4,1,25,1
2018,1,1,3,1,4,143,3244,2,4,1,29,0
2018,1,3,3,1,4,143,3242,2,11,1,26,1
2018,1,3,3,1,4,143,3244,2,11,1,26,0
2018,2,3,3,1,4,143,3276,2,10,1,30,1
2018,1,1,3,1,4,143,3244,2,15,1,28,0
2018,1,3,3,1,4,143,3246,2,14,1,24,1
2018,1,1,3,1,4,143,3243,2,3,1,25,1
2018,1,1,3,1,4,143,3279,2,2,1,26,1
2018,1,1,3,1,4,143,3250,2,6,1,27,1
2018,1,3,3,1,4,143,3242,2,6,1,25,1
2018,1,4,3,1,4,146,3309,2,1,1,21,0
2018,1,3,3,1,4,146,3308,2,1,1,26,1
2018,1,3,3,1,4,146,3321,2,1,1,28,1
2018,1,3,3,1,4,146,3311,2,8,2,24,1
2018,1,3,3,1,4,146,3338,2,8,1,29,1
2018,1,3,3,1,4,146,3311,2,8,1,27,0
2018,1,3,3,1,4,146,3328,2,14,1,26,1
2018,1,3,3,1,4,146,3321,2,6,1,26,0
2018,1,1,3,1,4,146,3313,2,16,1,28,1
2018,1,3,3,1,4,149,3374,2,1,1,27,1
2018,1,3,3,1,4,149,3374,2,1,2,27,1
2018,1,3,3,1,4,149,3374,2,1,1,27,0
2018,1,3,3,1,4,149,3374,2,1,1,27,1
2018,1,3,3,1,4,149,3373,2,5,2,24,1
2018,1,3,3,1,4,149,3387,2,4,2,25,1
